WeekEndDate,LTLA,Lineage,Count,day,lat,lon
2021-06-12,E09000007,Delta,29,281.0,51.543049,-0.16291
2021-06-12,E09000007,Delta,29,281.0,51.543049,-0.16291
2021-06-12,E09000008,Delta,31,281.0,51.365971,-0.07761
2021-06-12,E09000008,Delta,31,281.0,51.365971,-0.07761
2021-06-12,E09000009,Delta,14,281.0,51.524422,-0.3141
2021-06-12,E09000009,Delta,14,281.0,51.524422,-0.3141
2021-06-12,E09000010,Delta,24,281.0,51.648891,-0.08144
2021-06-12,E09000010,Delta,24,281.0,51.648891,-0.08144
2021-06-12,E09000011,Delta,52,281.0,51.46394,0.050093
2021-06-12,E09000011,Delta,52,281.0,51.46394,0.050093
2021-06-12,E09000012,Delta,15,281.0,51.55492,-0.06045
2021-06-12,E09000012,Delta,15,281.0,51.55492,-0.06045
2021-06-12,E09000013,Delta,12,281.0,51.487331,-0.21735
2021-06-12,E09000013,Delta,12,281.0,51.487331,-0.21735
2021-06-12,E09000014,Delta,25,281.0,51.587711,-0.1067
2021-06-12,E09000014,Delta,25,281.0,51.587711,-0.1067
2021-06-12,E09000015,Delta,12,281.0,51.594669,-0.33598
2021-06-12,E09000015,Delta,12,281.0,51.594669,-0.33598
2021-06-12,E09000016,Delta,26,281.0,51.565189,0.235368
2021-06-12,E09000016,Delta,26,281.0,51.565189,0.235368
2021-06-12,E09000017,Delta,9,281.0,51.53664,-0.44182
2021-06-12,E09000017,Delta,9,281.0,51.53664,-0.44182
2021-06-12,E09000018,Delta,8,281.0,51.462379,-0.37855
2021-06-12,E09000018,Delta,8,281.0,51.462379,-0.37855
2021-06-12,E09000019,Delta,8,281.0,51.54546,-0.10989
2021-06-12,E09000020,Delta,15,281.0,51.496479,-0.18977
2021-06-12,E09000021,Delta,5,281.0,51.39296,-0.28367
2021-06-12,E09000021,Delta,5,281.0,51.39296,-0.28367
2021-06-12,E09000022,Delta,55,281.0,51.464451,-0.11385
2021-06-12,E09000022,Delta,55,281.0,51.464451,-0.11385
2021-06-12,E09000023,Delta,65,281.0,51.442299,-0.01734
2021-06-12,E09000023,Delta,65,281.0,51.442299,-0.01734
2021-06-12,E09000024,Delta,12,281.0,51.41058,-0.18868
2021-06-12,E09000024,Delta,12,281.0,51.41058,-0.18868
2021-06-12,E09000025,Delta,41,281.0,51.53149,0.027261
2021-06-12,E09000025,Delta,41,281.0,51.53149,0.027261
2021-06-12,E09000026,Delta,35,281.0,51.58588,0.070085
2021-06-12,E09000026,Delta,35,281.0,51.58588,0.070085
2021-06-12,E09000027,Delta,19,281.0,51.44035,-0.28914
2021-06-12,E09000027,Delta,19,281.0,51.44035,-0.28914
2021-06-12,E09000028,Delta,83,281.0,51.465939,-0.07308
2021-06-12,E09000028,Delta,83,281.0,51.465939,-0.07308
2021-06-12,E09000029,Delta,12,281.0,51.357552,-0.17226
2021-06-12,E09000029,Delta,12,281.0,51.357552,-0.17226
2021-06-12,E09000030,Delta,28,281.0,51.515541,-0.03647
2021-06-12,E09000030,Delta,28,281.0,51.515541,-0.03647
2021-06-12,E09000031,Delta,30,281.0,51.594608,-0.0188
2021-06-12,E09000031,Delta,30,281.0,51.594608,-0.0188
2021-06-12,E09000032,Delta,37,281.0,51.4524,-0.20021
2021-06-12,E09000032,Delta,37,281.0,51.4524,-0.20021
2021-06-12,E09000033,Delta,20,281.0,51.512211,-0.15295
2021-06-12,E09000033,Delta,20,281.0,51.512211,-0.15295
2021-06-19,E06000002,Delta,2,288.0,54.54467,-1.21099
2021-06-19,E06000003,Delta,1,288.0,54.56752,-1.00608
2021-06-19,E06000006,Delta,54,288.0,53.33424,-2.68853
2021-06-19,E06000006,Delta,54,288.0,53.33424,-2.68853
2021-06-19,E06000007,Delta,152,288.0,53.391628,-2.56167
2021-06-19,E06000007,Delta,152,288.0,53.391628,-2.56167
2021-06-19,E06000008,Delta,202,288.0,53.700802,-2.4636
2021-06-19,E06000009,Delta,88,288.0,53.82164,-3.02199
2021-06-19,E06000010,Delta,1,288.0,53.769199,-0.30382
2021-06-19,E06000011,Delta,5,288.0,53.881119,-0.66195
2021-06-19,E06000011,Delta,5,288.0,53.881119,-0.66195
2021-06-19,E06000012,Delta,19,288.0,53.52327,-0.13911
2021-06-19,E06000012,Delta,19,288.0,53.52327,-0.13911
2021-06-19,E06000013,Delta,5,288.0,53.58643,-0.52407
2021-06-19,E06000014,Delta,2,288.0,53.96582,-1.07375
2021-06-19,E06000015,Delta,40,288.0,52.914639,-1.47189
2021-06-19,E06000015,Delta,40,288.0,52.914639,-1.47189
2021-06-19,E06000016,Delta,99,288.0,52.635921,-1.1304
2021-06-19,E06000016,Delta,99,288.0,52.635921,-1.1304
2021-06-19,E06000017,Delta,4,288.0,52.667648,-0.6263
2021-06-19,E06000018,Delta,91,288.0,52.954189,-1.16667
2021-06-19,E06000018,Delta,91,288.0,52.954189,-1.16667
2021-06-19,E06000019,Delta,27,288.0,52.081539,-2.73931
2021-06-19,E06000019,Delta,27,288.0,52.081539,-2.73931
2021-06-19,E06000020,Delta,36,288.0,52.714169,-2.48941
2021-06-19,E06000020,Delta,36,288.0,52.714169,-2.48941
2021-06-19,E06000021,Delta,56,288.0,53.017071,-2.15888
2021-06-19,E06000021,Delta,56,288.0,53.017071,-2.15888
2021-06-19,E06000022,Delta,28,288.0,51.356041,-2.48654
2021-06-19,E06000022,Delta,28,288.0,51.356041,-2.48654
2021-06-19,E06000023,Delta,184,288.0,51.471149,-2.57742
2021-06-19,E06000023,Delta,184,288.0,51.471149,-2.57742
2021-06-19,E06000024,Delta,46,288.0,51.39706,-2.75438
2021-06-19,E06000024,Delta,46,288.0,51.39706,-2.75438
2021-06-19,E06000025,Delta,87,288.0,51.54673,-2.46922
2021-06-19,E06000025,Delta,87,288.0,51.54673,-2.46922
2021-06-19,E06000026,Delta,22,288.0,50.404942,-4.11297
2021-06-19,E06000026,Delta,22,288.0,50.404942,-4.11297
2021-06-19,E06000027,Delta,9,288.0,50.470921,-3.55523
2021-06-19,E06000030,Delta,26,288.0,51.577629,-1.73367
2021-06-19,E06000030,Delta,26,288.0,51.577629,-1.73367
2021-06-19,E06000031,Delta,10,288.0,52.59214,-0.26874
2021-06-19,E06000031,Delta,10,288.0,52.59214,-0.26874
2021-06-19,E06000032,Delta,19,288.0,51.891022,-0.42319
2021-06-19,E06000033,Delta,12,288.0,51.549171,0.706923
2021-06-19,E06000033,Delta,12,288.0,51.549171,0.706923
2021-06-19,E06000034,Delta,6,288.0,51.509979,0.334861
2021-06-19,E06000034,Delta,6,288.0,51.509979,0.334861
2021-06-19,E06000035,Delta,21,288.0,51.44772,0.563174
2021-06-19,E06000035,Delta,21,288.0,51.44772,0.563174
2021-06-19,E06000036,Delta,5,288.0,51.411301,-0.73363
2021-06-19,E06000036,Delta,5,288.0,51.411301,-0.73363
2021-06-19,E06000037,Delta,33,288.0,51.445591,-1.27364
2021-06-19,E06000037,Delta,33,288.0,51.445591,-1.27364
2021-06-19,E06000038,Delta,26,288.0,51.453018,-0.99071
2021-06-19,E06000038,Delta,26,288.0,51.453018,-0.99071
2021-06-19,E06000039,Delta,2,288.0,51.503502,-0.57617
2021-06-19,E06000040,Delta,3,288.0,51.480339,-0.67541
2021-06-19,E06000040,Delta,3,288.0,51.480339,-0.67541
2021-06-19,E06000041,Delta,9,288.0,51.422958,-0.89935
2021-06-19,E06000041,Delta,9,288.0,51.422958,-0.89935
2021-06-19,E06000042,Delta,27,288.0,52.072411,-0.7407
2021-06-19,E06000042,Delta,27,288.0,52.072411,-0.7407
2021-06-19,E06000043,Delta,7,288.0,50.8465,-0.15079
2021-06-19,E06000043,Delta,7,288.0,50.8465,-0.15079
2021-06-19,E06000044,Delta,7,288.0,50.807999,-1.07006
2021-06-19,E06000044,Delta,7,288.0,50.807999,-1.07006
2021-06-19,E06000045,Delta,13,288.0,50.9212,-1.39952
2021-06-19,E06000045,Delta,13,288.0,50.9212,-1.39952
2021-06-19,E06000046,Delta,2,288.0,50.671291,-1.33366
2021-06-19,E06000047,Delta,15,288.0,54.685131,-1.8405
2021-06-19,E06000047,Delta,15,288.0,54.685131,-1.8405
2021-06-19,E06000049,Delta,127,288.0,53.167931,-2.29299
2021-06-19,E06000049,Delta,127,288.0,53.167931,-2.29299
2021-06-19,E06000050,Delta,140,288.0,53.163361,-2.70298
2021-06-19,E06000050,Delta,140,288.0,53.163361,-2.70298
2021-06-19,E06000051,Delta,29,288.0,52.62212,-2.73667
2021-06-19,E06000051,Delta,29,288.0,52.62212,-2.73667
2021-06-19,E06000052,Delta,194,288.0,50.450218,-4.64254
2021-06-19,E06000052,Delta,194,288.0,50.450218,-4.64254
2021-06-19,E06000054,Delta,68,288.0,51.328831,-1.92661
2021-06-19,E06000054,Delta,68,288.0,51.328831,-1.92661
2021-06-19,E06000055,Delta,18,288.0,52.196281,-0.45463
2021-06-19,E06000055,Delta,18,288.0,52.196281,-0.45463
2021-06-19,E06000056,Delta,14,288.0,51.999031,-0.47754
2021-06-19,E06000056,Delta,14,288.0,51.999031,-0.47754
2021-06-19,E06000057,Delta,16,288.0,55.300369,-2.07523
2021-06-19,E06000057,Delta,16,288.0,55.300369,-2.07523
2021-06-19,E06000058,Delta,20,288.0,50.74609,-1.84807
2021-06-19,E06000058,Delta,20,288.0,50.74609,-1.84807
2021-06-19,E06000059,Delta,17,288.0,50.79697,-2.41467
2021-06-19,E06000059,Delta,17,288.0,50.79697,-2.41467
2021-06-19,E07000004,Delta,9,288.0,,
2021-06-19,E07000004,Delta,9,288.0,,
2021-06-19,E07000005,Delta,3,288.0,,
2021-06-19,E07000006,Delta,3,288.0,,
2021-06-19,E07000006,Delta,3,288.0,,
2021-06-19,E07000007,Delta,25,288.0,,
2021-06-19,E07000008,Delta,13,288.0,52.200169,0.126436
2021-06-19,E07000008,Delta,13,288.0,52.200169,0.126436
2021-06-19,E07000009,Delta,2,288.0,52.35788,0.283149
2021-06-19,E07000010,Delta,14,288.0,52.535439,0.009016
2021-06-19,E07000011,Delta,6,288.0,52.353149,-0.2247
2021-06-19,E07000012,Delta,17,288.0,52.108051,0.091017
2021-06-19,E07000012,Delta,17,288.0,52.108051,0.091017
2021-06-19,E07000026,Delta,16,288.0,54.685242,-3.2809
2021-06-19,E07000027,Delta,13,288.0,54.15731,-3.1999
2021-06-19,E07000028,Delta,15,288.0,54.978329,-2.80498
2021-06-19,E07000029,Delta,6,288.0,54.466171,-3.37664
2021-06-19,E07000030,Delta,15,288.0,54.631069,-2.62678
2021-06-19,E07000031,Delta,33,288.0,54.29908,-2.78108
2021-06-19,E07000031,Delta,33,288.0,54.29908,-2.78108
2021-06-19,E07000032,Delta,25,288.0,53.028839,-1.46219
2021-06-19,E07000032,Delta,25,288.0,53.028839,-1.46219
2021-06-19,E07000033,Delta,7,288.0,53.23875,-1.27228
2021-06-19,E07000033,Delta,7,288.0,53.23875,-1.27228
2021-06-19,E07000034,Delta,4,288.0,53.255749,-1.40115
2021-06-19,E07000035,Delta,6,288.0,53.12326,-1.70711
2021-06-19,E07000036,Delta,8,288.0,52.938202,-1.3509
2021-06-19,E07000036,Delta,8,288.0,52.938202,-1.3509
2021-06-19,E07000037,Delta,55,288.0,53.385689,-1.84398
2021-06-19,E07000037,Delta,55,288.0,53.385689,-1.84398
2021-06-19,E07000038,Delta,5,288.0,53.16243,-1.44253
2021-06-19,E07000039,Delta,4,288.0,52.824902,-1.5348
2021-06-19,E07000040,Delta,14,288.0,50.757599,-3.22359
2021-06-19,E07000040,Delta,14,288.0,50.757599,-3.22359
2021-06-19,E07000041,Delta,28,288.0,50.717819,-3.51368
2021-06-19,E07000041,Delta,28,288.0,50.717819,-3.51368
2021-06-19,E07000042,Delta,5,288.0,50.86882,-3.59212
2021-06-19,E07000043,Delta,9,288.0,51.07621,-3.92691
2021-06-19,E07000044,Delta,4,288.0,50.371948,-3.81996
2021-06-19,E07000044,Delta,4,288.0,50.371948,-3.81996
2021-06-19,E07000045,Delta,10,288.0,50.60981,-3.65289
2021-06-19,E07000045,Delta,10,288.0,50.60981,-3.65289
2021-06-19,E07000046,Delta,3,288.0,50.907391,-4.21728
2021-06-19,E07000062,Delta,1,288.0,50.867241,0.578395
2021-06-19,E07000065,Delta,2,288.0,50.93322,0.205156
2021-06-19,E07000066,Delta,4,288.0,51.590359,0.475055
2021-06-19,E07000066,Delta,4,288.0,51.590359,0.475055
2021-06-19,E07000067,Delta,7,288.0,51.91634,0.575911
2021-06-19,E07000068,Delta,4,288.0,51.641079,0.290091
2021-06-19,E07000069,Delta,6,288.0,51.561588,0.588084
2021-06-19,E07000069,Delta,6,288.0,51.561588,0.588084
2021-06-19,E07000070,Delta,19,288.0,51.735031,0.491177
2021-06-19,E07000070,Delta,19,288.0,51.735031,0.491177
2021-06-19,E07000071,Delta,36,288.0,51.877022,0.859777
2021-06-19,E07000071,Delta,36,288.0,51.877022,0.859777
2021-06-19,E07000072,Delta,11,288.0,51.712791,0.154147
2021-06-19,E07000072,Delta,11,288.0,51.712791,0.154147
2021-06-19,E07000073,Delta,5,288.0,51.76614,0.103888
2021-06-19,E07000074,Delta,2,288.0,51.774578,0.773106
2021-06-19,E07000075,Delta,6,288.0,51.5909,0.683442
2021-06-19,E07000076,Delta,1,288.0,51.856739,1.108981
2021-06-19,E07000077,Delta,2,288.0,51.935921,0.294485
2021-06-19,E07000077,Delta,2,288.0,51.935921,0.294485
2021-06-19,E07000078,Delta,61,288.0,51.898609,-2.07515
2021-06-19,E07000078,Delta,61,288.0,51.898609,-2.07515
2021-06-19,E07000079,Delta,17,288.0,51.772549,-1.97059
2021-06-19,E07000079,Delta,17,288.0,51.772549,-1.97059
2021-06-19,E07000080,Delta,16,288.0,51.812489,-2.47755
2021-06-19,E07000081,Delta,63,288.0,51.846409,-2.23263
2021-06-19,E07000081,Delta,63,288.0,51.846409,-2.23263
2021-06-19,E07000082,Delta,26,288.0,51.720009,-2.30818
2021-06-19,E07000082,Delta,26,288.0,51.720009,-2.30818
2021-06-19,E07000083,Delta,30,288.0,51.934849,-2.19998
2021-06-19,E07000084,Delta,6,288.0,51.259369,-1.22021
2021-06-19,E07000084,Delta,6,288.0,51.259369,-1.22021
2021-06-19,E07000085,Delta,3,288.0,51.057652,-0.93971
2021-06-19,E07000087,Delta,1,288.0,50.853882,-1.23742
2021-06-19,E07000088,Delta,2,288.0,50.806358,-1.16731
2021-06-19,E07000089,Delta,6,288.0,51.281971,-0.88321
2021-06-19,E07000089,Delta,6,288.0,51.281971,-0.88321
2021-06-19,E07000091,Delta,5,288.0,50.857479,-1.59293
2021-06-19,E07000091,Delta,5,288.0,50.857479,-1.59293
2021-06-19,E07000092,Delta,5,288.0,51.278149,-0.76807
2021-06-19,E07000092,Delta,5,288.0,51.278149,-0.76807
2021-06-19,E07000093,Delta,6,288.0,51.134171,-1.50214
2021-06-19,E07000094,Delta,5,288.0,51.030022,-1.24393
2021-06-19,E07000094,Delta,5,288.0,51.030022,-1.24393
2021-06-19,E07000095,Delta,13,288.0,51.720798,-0.05073
2021-06-19,E07000095,Delta,13,288.0,51.720798,-0.05073
2021-06-19,E07000096,Delta,11,288.0,51.768452,-0.55098
2021-06-19,E07000096,Delta,11,288.0,51.768452,-0.55098
2021-06-19,E07000098,Delta,8,288.0,51.680168,-0.26899
2021-06-19,E07000098,Delta,8,288.0,51.680168,-0.26899
2021-06-19,E07000099,Delta,20,288.0,51.957378,-0.22314
2021-06-19,E07000099,Delta,20,288.0,51.957378,-0.22314
2021-06-19,E07000102,Delta,7,288.0,51.656319,-0.45005
2021-06-19,E07000102,Delta,7,288.0,51.656319,-0.45005
2021-06-19,E07000103,Delta,9,288.0,51.6717,-0.40429
2021-06-19,E07000103,Delta,9,288.0,51.6717,-0.40429
2021-06-19,E07000105,Delta,9,288.0,51.130959,0.823374
2021-06-19,E07000105,Delta,9,288.0,51.130959,0.823374
2021-06-19,E07000106,Delta,10,288.0,51.281021,1.096342
2021-06-19,E07000106,Delta,10,288.0,51.281021,1.096342
2021-06-19,E07000107,Delta,9,288.0,51.433731,0.245276
2021-06-19,E07000107,Delta,9,288.0,51.433731,0.245276
2021-06-19,E07000108,Delta,2,288.0,51.211761,1.276887
2021-06-19,E07000108,Delta,2,288.0,51.211761,1.276887
2021-06-19,E07000109,Delta,6,288.0,51.396488,0.398744
2021-06-19,E07000109,Delta,6,288.0,51.396488,0.398744
2021-06-19,E07000110,Delta,25,288.0,51.235661,0.584061
2021-06-19,E07000110,Delta,25,288.0,51.235661,0.584061
2021-06-19,E07000111,Delta,12,288.0,51.275631,0.188936
2021-06-19,E07000111,Delta,12,288.0,51.275631,0.188936
2021-06-19,E07000113,Delta,4,288.0,51.32251,0.776893
2021-06-19,E07000113,Delta,4,288.0,51.32251,0.776893
2021-06-19,E07000114,Delta,4,288.0,51.35252,1.328226
2021-06-19,E07000114,Delta,4,288.0,51.35252,1.328226
2021-06-19,E07000115,Delta,5,288.0,51.260639,0.349306
2021-06-19,E07000115,Delta,5,288.0,51.260639,0.349306
2021-06-19,E07000116,Delta,9,288.0,51.102539,0.471632
2021-06-19,E07000116,Delta,9,288.0,51.102539,0.471632
2021-06-19,E07000117,Delta,95,288.0,53.774059,-2.2308
2021-06-19,E07000118,Delta,95,288.0,53.672401,-2.61921
2021-06-19,E07000118,Delta,95,288.0,53.672401,-2.61921
2021-06-19,E07000119,Delta,72,288.0,53.797089,-2.91914
2021-06-19,E07000120,Delta,54,288.0,53.756481,-2.38964
2021-06-19,E07000121,Delta,53,288.0,54.07901,-2.6603
2021-06-19,E07000121,Delta,53,288.0,54.07901,-2.6603
2021-06-19,E07000122,Delta,62,288.0,53.88636,-2.18957
2021-06-19,E07000123,Delta,114,288.0,53.822021,-2.71809
2021-06-19,E07000124,Delta,36,288.0,53.9245,-2.4174
2021-06-19,E07000124,Delta,36,288.0,53.9245,-2.4174
2021-06-19,E07000125,Delta,65,288.0,53.68478,-2.26149
2021-06-19,E07000125,Delta,65,288.0,53.68478,-2.26149
2021-06-19,E07000126,Delta,50,288.0,53.726749,-2.72871
2021-06-19,E07000127,Delta,27,288.0,53.612831,-2.86893
2021-06-19,E07000128,Delta,49,288.0,53.89991,-2.80359
2021-06-19,E07000129,Delta,50,288.0,52.577061,-1.19887
2021-06-19,E07000129,Delta,50,288.0,52.577061,-1.19887
2021-06-19,E07000130,Delta,31,288.0,52.739899,-1.13694
2021-06-19,E07000130,Delta,31,288.0,52.739899,-1.13694
2021-06-19,E07000131,Delta,7,288.0,52.537659,-0.90229
2021-06-19,E07000132,Delta,7,288.0,52.608768,-1.41755
2021-06-19,E07000132,Delta,7,288.0,52.608768,-1.41755
2021-06-19,E07000133,Delta,3,288.0,52.803291,-0.8544
2021-06-19,E07000134,Delta,8,288.0,52.7425,-1.42209
2021-06-19,E07000134,Delta,8,288.0,52.7425,-1.42209
2021-06-19,E07000135,Delta,10,288.0,52.588749,-1.093
2021-06-19,E07000135,Delta,10,288.0,52.588749,-1.093
2021-06-19,E07000136,Delta,8,288.0,52.97794,-0.11218
2021-06-19,E07000137,Delta,10,288.0,53.264462,0.020516
2021-06-19,E07000137,Delta,10,288.0,53.264462,0.020516
2021-06-19,E07000138,Delta,21,288.0,53.219212,-0.55848
2021-06-19,E07000139,Delta,5,288.0,53.080582,-0.4767
2021-06-19,E07000140,Delta,3,288.0,52.787579,-0.03057
2021-06-19,E07000141,Delta,11,288.0,52.84885,-0.49565
2021-06-19,E07000141,Delta,11,288.0,52.84885,-0.49565
2021-06-19,E07000142,Delta,3,288.0,53.40044,-0.50774
2021-06-19,E07000143,Delta,1,288.0,52.594212,0.818716
2021-06-19,E07000144,Delta,1,288.0,52.69622,1.252317
2021-06-19,E07000145,Delta,1,288.0,52.684391,1.64951
2021-06-19,E07000146,Delta,3,288.0,52.71283,0.533243
2021-06-19,E07000147,Delta,2,288.0,52.833889,1.132099
2021-06-19,E07000148,Delta,10,288.0,52.640129,1.284979
2021-06-19,E07000148,Delta,10,288.0,52.640129,1.284979
2021-06-19,E07000149,Delta,4,288.0,52.51218,1.373233
2021-06-19,E07000149,Delta,4,288.0,52.51218,1.373233
2021-06-19,E07000150,Delta,2,288.0,52.506969,-0.7069
2021-06-19,E07000151,Delta,5,288.0,52.30994,-1.01447
2021-06-19,E07000151,Delta,5,288.0,52.30994,-1.01447
2021-06-19,E07000152,Delta,3,288.0,52.479092,-0.5092
2021-06-19,E07000152,Delta,3,288.0,52.479092,-0.5092
2021-06-19,E07000153,Delta,3,288.0,52.437229,-0.76773
2021-06-19,E07000154,Delta,17,288.0,52.237751,-0.88121
2021-06-19,E07000154,Delta,17,288.0,52.237751,-0.88121
2021-06-19,E07000155,Delta,3,288.0,52.118439,-1.08129
2021-06-19,E07000156,Delta,1,288.0,52.29258,-0.71425
2021-06-19,E07000163,Delta,2,288.0,54.053761,-2.16168
2021-06-19,E07000165,Delta,1,288.0,54.07708,-1.58161
2021-06-19,E07000166,Delta,1,288.0,54.357609,-1.98552
2021-06-19,E07000167,Delta,1,288.0,54.200211,-0.84277
2021-06-19,E07000168,Delta,4,288.0,54.3465,-0.52778
2021-06-19,E07000170,Delta,16,288.0,53.097469,-1.25422
2021-06-19,E07000170,Delta,16,288.0,53.097469,-1.25422
2021-06-19,E07000171,Delta,4,288.0,53.356041,-0.9787
2021-06-19,E07000171,Delta,4,288.0,53.356041,-0.9787
2021-06-19,E07000172,Delta,24,288.0,52.972099,-1.25944
2021-06-19,E07000172,Delta,24,288.0,52.972099,-1.25944
2021-06-19,E07000173,Delta,30,288.0,53.024342,-1.11907
2021-06-19,E07000173,Delta,30,288.0,53.024342,-1.11907
2021-06-19,E07000174,Delta,3,288.0,53.16703,-1.17804
2021-06-19,E07000175,Delta,15,288.0,53.1096,-0.94643
2021-06-19,E07000175,Delta,15,288.0,53.1096,-0.94643
2021-06-19,E07000176,Delta,24,288.0,52.912399,-1.01097
2021-06-19,E07000176,Delta,24,288.0,52.912399,-1.01097
2021-06-19,E07000177,Delta,8,288.0,51.887199,-1.28506
2021-06-19,E07000177,Delta,8,288.0,51.887199,-1.28506
2021-06-19,E07000178,Delta,13,288.0,51.753571,-1.24405
2021-06-19,E07000178,Delta,13,288.0,51.753571,-1.24405
2021-06-19,E07000179,Delta,18,288.0,51.622879,-1.07847
2021-06-19,E07000180,Delta,3,288.0,51.65443,-1.48543
2021-06-19,E07000180,Delta,3,288.0,51.65443,-1.48543
2021-06-19,E07000181,Delta,9,288.0,51.839901,-1.50292
2021-06-19,E07000181,Delta,9,288.0,51.839901,-1.50292
2021-06-19,E07000187,Delta,2,288.0,51.194759,-2.54178
2021-06-19,E07000188,Delta,21,288.0,51.19186,-2.88246
2021-06-19,E07000189,Delta,8,288.0,50.98399,-2.77588
2021-06-19,E07000192,Delta,13,288.0,52.70166,-1.98277
2021-06-19,E07000192,Delta,13,288.0,52.70166,-1.98277
2021-06-19,E07000193,Delta,8,288.0,52.83651,-1.81438
2021-06-19,E07000194,Delta,10,288.0,52.696152,-1.76049
2021-06-19,E07000194,Delta,10,288.0,52.696152,-1.76049
2021-06-19,E07000195,Delta,44,288.0,53.003448,-2.32631
2021-06-19,E07000195,Delta,44,288.0,53.003448,-2.32631
2021-06-19,E07000196,Delta,6,288.0,52.696918,-2.15495
2021-06-19,E07000196,Delta,6,288.0,52.696918,-2.15495
2021-06-19,E07000197,Delta,9,288.0,52.847919,-2.16475
2021-06-19,E07000197,Delta,9,288.0,52.847919,-2.16475
2021-06-19,E07000198,Delta,22,288.0,53.069241,-1.99334
2021-06-19,E07000198,Delta,22,288.0,53.069241,-1.99334
2021-06-19,E07000199,Delta,16,288.0,52.620312,-1.68451
2021-06-19,E07000199,Delta,16,288.0,52.620312,-1.68451
2021-06-19,E07000200,Delta,3,288.0,52.064499,0.916149
2021-06-19,E07000200,Delta,3,288.0,52.064499,0.916149
2021-06-19,E07000202,Delta,2,288.0,52.05592,1.166145
2021-06-19,E07000203,Delta,3,288.0,52.21859,1.096953
2021-06-19,E07000207,Delta,5,288.0,51.360981,-0.39441
2021-06-19,E07000207,Delta,5,288.0,51.360981,-0.39441
2021-06-19,E07000208,Delta,4,288.0,51.339451,-0.26172
2021-06-19,E07000208,Delta,4,288.0,51.339451,-0.26172
2021-06-19,E07000209,Delta,4,288.0,51.253658,-0.56257
2021-06-19,E07000209,Delta,4,288.0,51.253658,-0.56257
2021-06-19,E07000210,Delta,4,288.0,51.227489,-0.30603
2021-06-19,E07000210,Delta,4,288.0,51.227489,-0.30603
2021-06-19,E07000211,Delta,4,288.0,51.258461,-0.19871
2021-06-19,E07000211,Delta,4,288.0,51.258461,-0.19871
2021-06-19,E07000212,Delta,2,288.0,51.392731,-0.53855
2021-06-19,E07000213,Delta,3,288.0,51.41552,-0.46254
2021-06-19,E07000213,Delta,3,288.0,51.41552,-0.46254
2021-06-19,E07000214,Delta,6,288.0,51.336102,-0.68986
2021-06-19,E07000214,Delta,6,288.0,51.336102,-0.68986
2021-06-19,E07000215,Delta,3,288.0,51.235809,-0.04805
2021-06-19,E07000215,Delta,3,288.0,51.235809,-0.04805
2021-06-19,E07000216,Delta,6,288.0,51.15686,-0.62343
2021-06-19,E07000216,Delta,6,288.0,51.15686,-0.62343
2021-06-19,E07000217,Delta,3,288.0,51.308369,-0.57982
2021-06-19,E07000218,Delta,8,288.0,52.564838,-1.6242
2021-06-19,E07000218,Delta,8,288.0,52.564838,-1.6242
2021-06-19,E07000219,Delta,31,288.0,52.500938,-1.47965
2021-06-19,E07000219,Delta,31,288.0,52.500938,-1.47965
2021-06-19,E07000220,Delta,9,288.0,52.382278,-1.31828
2021-06-19,E07000220,Delta,9,288.0,52.382278,-1.31828
2021-06-19,E07000221,Delta,19,288.0,52.161541,-1.63565
2021-06-19,E07000221,Delta,19,288.0,52.161541,-1.63565
2021-06-19,E07000222,Delta,46,288.0,52.301418,-1.58369
2021-06-19,E07000222,Delta,46,288.0,52.301418,-1.58369
2021-06-19,E07000224,Delta,4,288.0,50.843208,-0.64999
2021-06-19,E07000224,Delta,4,288.0,50.843208,-0.64999
2021-06-19,E07000225,Delta,6,288.0,50.941769,-0.7163
2021-06-19,E07000225,Delta,6,288.0,50.941769,-0.7163
2021-06-19,E07000226,Delta,3,288.0,51.123569,-0.19533
2021-06-19,E07000227,Delta,1,288.0,51.00272,-0.38126
2021-06-19,E07000234,Delta,18,288.0,52.361691,-2.00376
2021-06-19,E07000234,Delta,18,288.0,52.361691,-2.00376
2021-06-19,E07000235,Delta,4,288.0,52.16758,-2.33089
2021-06-19,E07000236,Delta,3,288.0,52.285412,-1.9471
2021-06-19,E07000236,Delta,3,288.0,52.285412,-1.9471
2021-06-19,E07000237,Delta,8,288.0,52.19482,-2.21025
2021-06-19,E07000237,Delta,8,288.0,52.19482,-2.21025
2021-06-19,E07000238,Delta,3,288.0,52.12886,-2.01614
2021-06-19,E07000238,Delta,3,288.0,52.12886,-2.01614
2021-06-19,E07000239,Delta,3,288.0,52.3853,-2.23494
2021-06-19,E07000239,Delta,3,288.0,52.3853,-2.23494
2021-06-19,E07000240,Delta,9,288.0,51.77356,-0.3407
2021-06-19,E07000241,Delta,16,288.0,51.760872,-0.18518
2021-06-19,E07000241,Delta,16,288.0,51.760872,-0.18518
2021-06-19,E07000242,Delta,36,288.0,51.864849,0.002739
2021-06-19,E07000242,Delta,36,288.0,51.864849,0.002739
2021-06-19,E07000243,Delta,2,288.0,51.905392,-0.18987
2021-06-19,E07000244,Delta,6,288.0,52.243992,1.456186
2021-06-19,E07000245,Delta,9,288.0,52.308418,0.652769
2021-06-19,E07000246,Delta,10,288.0,51.06348,-3.35766
2021-06-19,E07000246,Delta,10,288.0,51.06348,-3.35766
